time,id,selection,a,b,c_in,m,f,p,g,c4,ab
4666,0002,0001,1011,0010,0,1,0100,1,1,1,1
4676,0002,0001,1011,0011,0,1,0100,1,1,1,1
4686,0002,0001,1011,0100,0,1,0000,1,1,1,1
4696,0002,0001,1011,0101,0,1,0000,1,1,1,1
4706,0002,0001,1011,0110,0,1,0000,1,1,1,1
4716,0002,0001,1011,0111,0,1,0000,1,1,1,1
4726,0002,0001,1011,1000,0,1,0100,1,1,1,1
4736,0002,0001,1011,1001,0,1,0100,1,1,1,1
4746,0002,0001,1011,1010,0,1,0100,1,1,1,1
4756,0002,0001,1011,1011,0,1,0100,1,1,1,1
4766,0002,0001,1011,1100,0,1,0000,1,1,1,1
4776,0002,0001,1011,1101,0,1,0000,1,1,1,1
4786,0002,0001,1011,1110,0,1,0000,1,1,1,1
4796,0002,0001,1011,1111,0,1,0000,1,1,1,1
4806,0002,0001,1100,0000,0,1,0011,1,1,1,1
4816,0002,0001,1100,0001,0,1,0010,1,1,1,1
4826,0002,0001,1100,0010,0,1,0001,1,1,1,1
4836,0002,0001,1100,0011,0,1,0000,1,1,1,1
4846,0002,0001,1100,0100,0,1,0011,1,1,1,1
4856,0002,0001,1100,0101,0,1,0010,1,1,1,1
4866,0002,0001,1100,0110,0,1,0001,1,1,1,1
4876,0002,0001,1100,0111,0,1,0000,1,1,1,1
4886,0002,0001,1100,1000,0,1,0011,1,1,1,1
4896,0002,0001,1100,1001,0,1,0010,1,1,1,1
4906,0002,0001,1100,1010,0,1,0001,1,1,1,1
4916,0002,0001,1100,1011,0,1,0000,1,1,1,1
4926,0002,0001,1100,1100,0,1,0011,1,1,1,1
4936,0002,0001,1100,1101,0,1,0010,1,1,1,1
4946,0002,0001,1100,1110,0,1,0001,1,1,1,1
4956,0002,0001,1100,1111,0,1,0000,1,1,1,1
4966,0002,0001,1101,0000,0,1,0010,1,1,1,1
4976,0002,0001,1101,0001,0,1,0010,1,1,1,1
4986,0002,0001,1101,0010,0,1,0000,1,1,1,1
4996,0002,0001,1101,0011,0,1,0000,1,1,1,1
5006,0002,0001,1101,0100,0,1,0010,1,1,1,1
5016,0002,0001,1101,0101,0,1,0010,1,1,1,1
5026,0002,0001,1101,0110,0,1,0000,1,1,1,1
5036,0002,0001,1101,0111,0,1,0000,1,1,1,1
5046,0002,0001,1101,1000,0,1,0010,1,1,1,1
5056,0002,0001,1101,1001,0,1,0010,1,1,1,1
5066,0002,0001,1101,1010,0,1,0000,1,1,1,1
5076,0002,0001,1101,1011,0,1,0000,1,1,1,1
5086,0002,0001,1101,1100,0,1,0010,1,1,1,1
5096,0002,0001,1101,1101,0,1,0010,1,1,1,1
5106,0002,0001,1101,1110,0,1,0000,1,1,1,1
5116,0002,0001,1101,1111,0,1,0000,1,1,1,1
5126,0002,0001,1110,0000,0,1,0001,1,1,1,1
5136,0002,0001,1110,0001,0,1,0000,1,1,1,1
5146,0002,0001,1110,0010,0,1,0001,1,1,1,1
5156,0002,0001,1110,0011,0,1,0000,1,1,1,1
5166,0002,0001,1110,0100,0,1,0001,1,1,1,1
5176,0002,0001,1110,0101,0,1,0000,1,1,1,1
5186,0002,0001,1110,0110,0,1,0001,1,1,1,1
5196,0002,0001,1110,0111,0,1,0000,1,1,1,1
5206,0002,0001,1110,1000,0,1,0001,1,1,1,1
5216,0002,0001,1110,1001,0,1,0000,1,1,1,1
5226,0002,0001,1110,1010,0,1,0001,1,1,1,1
5236,0002,0001,1110,1011,0,1,0000,1,1,1,1
5246,0002,0001,1110,1100,0,1,0001,1,1,1,1
5256,0002,0001,1110,1101,0,1,0000,1,1,1,1
5266,0002,0001,1110,1110,0,1,0001,1,1,1,1
5276,0002,0001,1110,1111,0,1,0000,1,1,1,1
5286,0002,0001,1111,0000,0,1,0000,1,1,1,1
5296,0002,0001,1111,0001,0,1,0000,1,1,1,1
5306,0002,0001,1111,0010,0,1,0000,1,1,1,1
5316,0002,0001,1111,0011,0,1,0000,1,1,1,1
5326,0002,0001,1111,0100,0,1,0000,1,1,1,1
5336,0002,0001,1111,0101,0,1,0000,1,1,1,1
5346,0002,0001,1111,0110,0,1,0000,1,1,1,1
5356,0002,0001,1111,0111,0,1,0000,1,1,1,1
5366,0002,0001,1111,1000,0,1,0000,1,1,1,1
5376,0002,0001,1111,1001,0,1,0000,1,1,1,1
5386,0002,0001,1111,1010,0,1,0000,1,1,1,1
5396,0002,0001,1111,1011,0,1,0000,1,1,1,1
5406,0002,0001,1111,1100,0,1,0000,1,1,1,1
5416,0002,0001,1111,1101,0,1,0000,1,1,1,1
5426,0002,0001,1111,1110,0,1,0000,1,1,1,1
5436,0002,0001,1111,1111,0,1,0000,1,1,1,1
5446,0002,0010,0000,0000,0,1,0000,1,1,1,1
5456,0002,0010,0000,0001,0,1,0001,1,1,1,1
5466,0002,0010,0000,0010,0,1,0010,1,1,1,1
5476,0002,0010,0000,0011,0,1,0011,1,1,1,1
5486,0002,0010,0000,0100,0,1,0100,1,1,1,1
5496,0002,0010,0000,0101,0,1,0101,1,1,1,1
5506,0002,0010,0000,0110,0,1,0110,1,1,1,1
5516,0002,0010,0000,0111,0,1,0111,1,1,1,1
5526,0002,0010,0000,1000,0,1,1000,1,1,1,1
5536,0002,0010,0000,1001,0,1,1001,1,1,1,1
5546,0002,0010,0000,1010,0,1,1010,1,1,1,1
5556,0002,0010,0000,1011,0,1,1011,1,1,1,1
5566,0002,0010,0000,1100,0,1,1100,1,1,1,1
5576,0002,0010,0000,1101,0,1,1101,1,1,1,1
5586,0002,0010,0000,1110,0,1,1110,1,1,1,1
5596,0002,0010,0000,1111,0,1,1111,1,1,1,1
5606,0002,0010,0001,0000,0,1,0000,1,1,1,1
5616,0002,0010,0001,0001,0,1,0000,1,1,1,1
5626,0002,0010,0001,0010,0,1,0010,1,1,1,1
5636,0002,0010,0001,0011,0,1,0010,1,1,1,1
5646,0002,0010,0001,0100,0,1,0100,1,1,1,1
5656,0002,0010,0001,0101,0,1,0100,1,1,1,1
5666,0002,0010,0001,0110,0,1,0110,1,1,1,1
5676,0002,0010,0001,0111,0,1,0110,1,1,1,1
5686,0002,0010,0001,1000,0,1,1000,1,1,1,1
5696,0002,0010,0001,1001,0,1,1000,1,1,1,1
5706,0002,0010,0001,1010,0,1,1010,1,1,1,1
5716,0002,0010,0001,1011,0,1,1010,1,1,1,1
5726,0002,0010,0001,1100,0,1,1100,1,1,1,1
5736,0002,0010,0001,1101,0,1,1100,1,1,1,1
5746,0002,0010,0001,1110,0,1,1110,1,1,1,1
5756,0002,0010,0001,1111,0,1,1110,1,1,1,1
5766,0002,0010,0010,0000,0,1,0000,1,1,1,1
5776,0002,0010,0010,0001,0,1,0001,1,1,1,1
5786,0002,0010,0010,0010,0,1,0000,1,1,1,1
5796,0002,0010,0010,0011,0,1,0001,1,1,1,1
5806,0002,0010,0010,0100,0,1,0100,1,1,1,1
5816,0002,0010,0010,0101,0,1,0101,1,1,1,1
5826,0002,0010,0010,0110,0,1,0100,1,1,1,1
5836,0002,0010,0010,0111,0,1,0101,1,1,1,1
5846,0002,0010,0010,1000,0,1,1000,1,1,1,1
5856,0002,0010,0010,1001,0,1,1001,1,1,1,1
5866,0002,0010,0010,1010,0,1,1000,1,1,1,1
5876,0002,0010,0010,1011,0,1,1001,1,1,1,1
5886,0002,0010,0010,1100,0,1,1100,1,1,1,1
5896,0002,0010,0010,1101,0,1,1101,1,1,1,1
5906,0002,0010,0010,1110,0,1,1100,1,1,1,1
5916,0002,0010,0010,1111,0,1,1101,1,1,1,1
5926,0002,0010,0011,0000,0,1,0000,1,1,1,1
5936,0002,0010,0011,0001,0,1,0000,1,1,1,1
5946,0002,0010,0011,0010,0,1,0000,1,1,1,1
5956,0002,0010,0011,0011,0,1,0000,1,1,1,1
5966,0002,0010,0011,0100,0,1,0100,1,1,1,1
5976,0002,0010,0011,0101,0,1,0100,1,1,1,1
5986,0002,0010,0011,0110,0,1,0100,1,1,1,1
5996,0002,0010,0011,0111,0,1,0100,1,1,1,1
6006,0002,0010,0011,1000,0,1,1000,1,1,1,1
6016,0002,0010,0011,1001,0,1,1000,1,1,1,1
6026,0002,0010,0011,1010,0,1,1000,1,1,1,1
6036,0002,0010,0011,1011,0,1,1000,1,1,1,1
6046,0002,0010,0011,1100,0,1,1100,1,1,1,1
6056,0002,0010,0011,1101,0,1,1100,1,1,1,1
6066,0002,0010,0011,1110,0,1,1100,1,1,1,1
6076,0002,0010,0011,1111,0,1,1100,1,1,1,1
6086,0002,0010,0100,0000,0,1,0000,1,1,1,1
6096,0002,0010,0100,0001,0,1,0001,1,1,1,1
6106,0002,0010,0100,0010,0,1,0010,1,1,1,1
6116,0002,0010,0100,0011,0,1,0011,1,1,1,1
6126,0002,0010,0100,0100,0,1,0000,1,1,1,1
6136,0002,0010,0100,0101,0,1,0001,1,1,1,1
6146,0002,0010,0100,0110,0,1,0010,1,1,1,1
6156,0002,0010,0100,0111,0,1,0011,1,1,1,1
6166,0002,0010,0100,1000,0,1,1000,1,1,1,1
6176,0002,0010,0100,1001,0,1,1001,1,1,1,1
6186,0002,0010,0100,1010,0,1,1010,1,1,1,1
6196,0002,0010,0100,1011,0,1,1011,1,1,1,1
6206,0002,0010,0100,1100,0,1,1000,1,1,1,1
6216,0002,0010,0100,1101,0,1,1001,1,1,1,1
6226,0002,0010,0100,1110,0,1,1010,1,1,1,1
6236,0002,0010,0100,1111,0,1,1011,1,1,1,1
6246,0002,0010,0101,0000,0,1,0000,1,1,1,1
6256,0002,0010,0101,0001,0,1,0000,1,1,1,1
6266,0002,0010,0101,0010,0,1,0010,1,1,1,1
6276,0002,0010,0101,0011,0,1,0010,1,1,1,1
6286,0002,0010,0101,0100,0,1,0000,1,1,1,1
6296,0002,0010,0101,0101,0,1,0000,1,1,1,1
6306,0002,0010,0101,0110,0,1,0010,1,1,1,1
6316,0002,0010,0101,0111,0,1,0010,1,1,1,1
6326,0002,0010,0101,1000,0,1,1000,1,1,1,1
6336,0002,0010,0101,1001,0,1,1000,1,1,1,1
6346,0002,0010,0101,1010,0,1,1010,1,1,1,1
6356,0002,0010,0101,1011,0,1,1010,1,1,1,1
6366,0002,0010,0101,1100,0,1,1000,1,1,1,1
6376,0002,0010,0101,1101,0,1,1000,1,1,1,1
6386,0002,0010,0101,1110,0,1,1010,1,1,1,1
6396,0002,0010,0101,1111,0,1,1010,1,1,1,1
6406,0002,0010,0110,0000,0,1,0000,1,1,1,1
6416,0002,0010,0110,0001,0,1,0001,1,1,1,1
6426,0002,0010,0110,0010,0,1,0000,1,1,1,1
6436,0002,0010,0110,0011,0,1,0001,1,1,1,1
6446,0002,0010,0110,0100,0,1,0000,1,1,1,1
6456,0002,0010,0110,0101,0,1,0001,1,1,1,1
6466,0002,0010,0110,0110,0,1,0000,1,1,1,1
6476,0002,0010,0110,0111,0,1,0001,1,1,1,1
6486,0002,0010,0110,1000,0,1,1000,1,1,1,1
6496,0002,0010,0110,1001,0,1,1001,1,1,1,1
6506,0002,0010,0110,1010,0,1,1000,1,1,1,1
6516,0002,0010,0110,1011,0,1,1001,1,1,1,1
6526,0002,0010,0110,1100,0,1,1000,1,1,1,1
6536,0002,0010,0110,1101,0,1,1001,1,1,1,1
6546,0002,0010,0110,1110,0,1,1000,1,1,1,1
6556,0002,0010,0110,1111,0,1,1001,1,1,1,1
6566,0002,0010,0111,0000,0,1,0000,1,1,1,1
6576,0002,0010,0111,0001,0,1,0000,1,1,1,1
6586,0002,0010,0111,0010,0,1,0000,1,1,1,1
6596,0002,0010,0111,0011,0,1,0000,1,1,1,1
6606,0002,0010,0111,0100,0,1,0000,1,1,1,1
6616,0002,0010,0111,0101,0,1,0000,1,1,1,1
6626,0002,0010,0111,0110,0,1,0000,1,1,1,1
6636,0002,0010,0111,0111,0,1,0000,1,1,1,1
6646,0002,0010,0111,1000,0,1,1000,1,1,1,1
6656,0002,0010,0111,1001,0,1,1000,1,1,1,1
6666,0002,0010,0111,1010,0,1,1000,1,1,1,1
6676,0002,0010,0111,1011,0,1,1000,1,1,1,1
6686,0002,0010,0111,1100,0,1,1000,1,1,1,1
6696,0002,0010,0111,1101,0,1,1000,1,1,1,1
6706,0002,0010,0111,1110,0,1,1000,1,1,1,1
6716,0002,0010,0111,1111,0,1,1000,1,1,1,1
6726,0002,0010,1000,0000,0,1,0000,1,1,1,1
6736,0002,0010,1000,0001,0,1,0001,1,1,1,1
6746,0002,0010,1000,0010,0,1,0010,1,1,1,1
6756,0002,0010,1000,0011,0,1,0011,1,1,1,1
6766,0002,0010,1000,0100,0,1,0100,1,1,1,1
6776,0002,0010,1000,0101,0,1,0101,1,1,1,1
6786,0002,0010,1000,0110,0,1,0110,1,1,1,1
6796,0002,0010,1000,0111,0,1,0111,1,1,1,1
6806,0002,0010,1000,1000,0,1,0000,1,1,1,1
6816,0002,0010,1000,1001,0,1,0001,1,1,1,1
6826,0002,0010,1000,1010,0,1,0010,1,1,1,1
6836,0002,0010,1000,1011,0,1,0011,1,1,1,1
6846,0002,0010,1000,1100,0,1,0100,1,1,1,1
6856,0002,0010,1000,1101,0,1,0101,1,1,1,1
6866,0002,0010,1000,1110,0,1,0110,1,1,1,1
6876,0002,0010,1000,1111,0,1,0111,1,1,1,1
6886,0002,0010,1001,0000,0,1,0000,1,1,1,1
6896,0002,0010,1001,0001,0,1,0000,1,1,1,1
6906,0002,0010,1001,0010,0,1,0010,1,1,1,1
6916,0002,0010,1001,0011,0,1,0010,1,1,1,1
6926,0002,0010,1001,0100,0,1,0100,1,1,1,1
6936,0002,0010,1001,0101,0,1,0100,1,1,1,1
6946,0002,0010,1001,0110,0,1,0110,1,1,1,1
6956,0002,0010,1001,0111,0,1,0110,1,1,1,1
6966,0002,0010,1001,1000,0,1,0000,1,1,1,1
6976,0002,0010,1001,1001,0,1,0000,1,1,1,1
6986,0002,0010,1001,1010,0,1,0010,1,1,1,1
6996,0002,0010,1001,1011,0,1,0010,1,1,1,1
7006,0002,0010,1001,1100,0,1,0100,1,1,1,1
7016,0002,0010,1001,1101,0,1,0100,1,1,1,1
7026,0002,0010,1001,1110,0,1,0110,1,1,1,1
7036,0002,0010,1001,1111,0,1,0110,1,1,1,1
7046,0002,0010,1010,0000,0,1,0000,1,1,1,1
7056,0002,0010,1010,0001,0,1,0001,1,1,1,1
7066,0002,0010,1010,0010,0,1,0000,1,1,1,1
7076,0002,0010,1010,0011,0,1,0001,1,1,1,1
7086,0002,0010,1010,0100,0,1,0100,1,1,1,1
7096,0002,0010,1010,0101,0,1,0101,1,1,1,1
7106,0002,0010,1010,0110,0,1,0100,1,1,1,1
7116,0002,0010,1010,0111,0,1,0101,1,1,1,1
7126,0002,0010,1010,1000,0,1,0000,1,1,1,1
7136,0002,0010,1010,1001,0,1,0001,1,1,1,1
7146,0002,0010,1010,1010,0,1,0000,1,1,1,1
7156,0002,0010,1010,1011,0,1,0001,1,1,1,1
7166,0002,0010,1010,1100,0,1,0100,1,1,1,1
7176,0002,0010,1010,1101,0,1,0101,1,1,1,1
7186,0002,0010,1010,1110,0,1,0100,1,1,1,1
7196,0002,0010,1010,1111,0,1,0101,1,1,1,1
7206,0002,0010,1011,0000,0,1,0000,1,1,1,1
7216,0002,0010,1011,0001,0,1,0000,1,1,1,1
7226,0002,0010,1011,0010,0,1,0000,1,1,1,1
7236,0002,0010,1011,0011,0,1,0000,1,1,1,1
7246,0002,0010,1011,0100,0,1,0100,1,1,1,1
7256,0002,0010,1011,0101,0,1,0100,1,1,1,1
7266,0002,0010,1011,0110,0,1,0100,1,1,1,1
7276,0002,0010,1011,0111,0,1,0100,1,1,1,1
7286,0002,0010,1011,1000,0,1,0000,1,1,1,1
7296,0002,0010,1011,1001,0,1,0000,1,1,1,1
7306,0002,0010,1011,1010,0,1,0000,1,1,1,1
7316,0002,0010,1011,1011,0,1,0000,1,1,1,1
7326,0002,0010,1011,1100,0,1,0100,1,1,1,1
7336,0002,0010,1011,1101,0,1,0100,1,1,1,1
7346,0002,0010,1011,1110,0,1,0100,1,1,1,1
7356,0002,0010,1011,1111,0,1,0100,1,1,1,1
7366,0002,0010,1100,0000,0,1,0000,1,1,1,1
7376,0002,0010,1100,0001,0,1,0001,1,1,1,1
7386,0002,0010,1100,0010,0,1,0010,1,1,1,1
7396,0002,0010,1100,0011,0,1,0011,1,1,1,1
7406,0002,0010,1100,0100,0,1,0000,1,1,1,1
7416,0002,0010,1100,0101,0,1,0001,1,1,1,1
7426,0002,0010,1100,0110,0,1,0010,1,1,1,1
7436,0002,0010,1100,0111,0,1,0011,1,1,1,1
7446,0002,0010,1100,1000,0,1,0000,1,1,1,1
7456,0002,0010,1100,1001,0,1,0001,1,1,1,1
7466,0002,0010,1100,1010,0,1,0010,1,1,1,1
7476,0002,0010,1100,1011,0,1,0011,1,1,1,1
7486,0002,0010,1100,1100,0,1,0000,1,1,1,1
7496,0002,0010,1100,1101,0,1,0001,1,1,1,1
7506,0002,0010,1100,1110,0,1,0010,1,1,1,1
7516,0002,0010,1100,1111,0,1,0011,1,1,1,1
7526,0002,0010,1101,0000,0,1,0000,1,1,1,1
7536,0002,0010,1101,0001,0,1,0000,1,1,1,1
7546,0002,0010,1101,0010,0,1,0010,1,1,1,1
7556,0002,0010,1101,0011,0,1,0010,1,1,1,1
7566,0002,0010,1101,0100,0,1,0000,1,1,1,1
7576,0002,0010,1101,0101,0,1,0000,1,1,1,1
7586,0002,0010,1101,0110,0,1,0010,1,1,1,1
7596,0002,0010,1101,0111,0,1,0010,1,1,1,1
7606,0002,0010,1101,1000,0,1,0000,1,1,1,1
7616,0002,0010,1101,1001,0,1,0000,1,1,1,1
7626,0002,0010,1101,1010,0,1,0010,1,1,1,1
7636,0002,0010,1101,1011,0,1,0010,1,1,1,1
7646,0002,0010,1101,1100,0,1,0000,1,1,1,1
7656,0002,0010,1101,1101,0,1,0000,1,1,1,1
7666,0002,0010,1101,1110,0,1,0010,1,1,1,1
7676,0002,0010,1101,1111,0,1,0010,1,1,1,1
7686,0002,0010,1110,0000,0,1,0000,1,1,1,1
7696,0002,0010,1110,0001,0,1,0001,1,1,1,1
7706,0002,0010,1110,0010,0,1,0000,1,1,1,1
7716,0002,0010,1110,0011,0,1,0001,1,1,1,1
7726,0002,0010,1110,0100,0,1,0000,1,1,1,1
7736,0002,0010,1110,0101,0,1,0001,1,1,1,1
7746,0002,0010,1110,0110,0,1,0000,1,1,1,1
7756,0002,0010,1110,0111,0,1,0001,1,1,1,1
7766,0002,0010,1110,1000,0,1,0000,1,1,1,1
7776,0002,0010,1110,1001,0,1,0001,1,1,1,1
7786,0002,0010,1110,1010,0,1,0000,1,1,1,1
7796,0002,0010,1110,1011,0,1,0001,1,1,1,1
7806,0002,0010,1110,1100,0,1,0000,1,1,1,1
7816,0002,0010,1110,1101,0,1,0001,1,1,1,1
7826,0002,0010,1110,1110,0,1,0000,1,1,1,1
7836,0002,0010,1110,1111,0,1,0001,1,1,1,1
7846,0002,0010,1111,0000,0,1,0000,1,1,1,1
7856,0002,0010,1111,0001,0,1,0000,1,1,1,1
7866,0002,0010,1111,0010,0,1,0000,1,1,1,1
7876,0002,0010,1111,0011,0,1,0000,1,1,1,1
7886,0002,0010,1111,0100,0,1,0000,1,1,1,1
7896,0002,0010,1111,0101,0,1,0000,1,1,1,1
7906,0002,0010,1111,0110,0,1,0000,1,1,1,1
7916,0002,0010,1111,0111,0,1,0000,1,1,1,1
7926,0002,0010,1111,1000,0,1,0000,1,1,1,1
7936,0002,0010,1111,1001,0,1,0000,1,1,1,1
7946,0002,0010,1111,1010,0,1,0000,1,1,1,1
7956,0002,0010,1111,1011,0,1,0000,1,1,1,1
7966,0002,0010,1111,1100,0,1,0000,1,1,1,1
7976,0002,0010,1111,1101,0,1,0000,1,1,1,1
7986,0002,0010,1111,1110,0,1,0000,1,1,1,1
7996,0002,0010,1111,1111,0,1,0000,1,1,1,1
8006,0002,0011,0000,0000,0,1,0000,1,1,1,1
8016,0002,0011,0000,0001,0,1,0000,1,1,1,1
8026,0002,0011,0000,0010,0,1,0000,1,1,1,1
8036,0002,0011,0000,0011,0,1,0000,1,1,1,1
8046,0002,0011,0000,0100,0,1,0000,1,1,1,1
8056,0002,0011,0000,0101,0,1,0000,1,1,1,1
8066,0002,0011,0000,0110,0,1,0000,1,1,1,1
8076,0002,0011,0000,0111,0,1,0000,1,1,1,1
8086,0002,0011,0000,1000,0,1,0000,1,1,1,1
8096,0002,0011,0000,1001,0,1,0000,1,1,1,1
8106,0002,0011,0000,1010,0,1,0000,1,1,1,1
8116,0002,0011,0000,1011,0,1,0000,1,1,1,1
8126,0002,0011,0000,1100,0,1,0000,1,1,1,1
8136,0002,0011,0000,1101,0,1,0000,1,1,1,1
8146,0002,0011,0000,1110,0,1,0000,1,1,1,1
8156,0002,0011,0000,1111,0,1,0000,1,1,1,1
8166,0002,0011,0001,0000,0,1,0000,1,1,1,1
8176,0002,0011,0001,0001,0,1,0000,1,1,1,1
8186,0002,0011,0001,0010,0,1,0000,1,1,1,1
8196,0002,0011,0001,0011,0,1,0000,1,1,1,1
8206,0002,0011,0001,0100,0,1,0000,1,1,1,1
8216,0002,0011,0001,0101,0,1,0000,1,1,1,1
8226,0002,0011,0001,0110,0,1,0000,1,1,1,1
8236,0002,0011,0001,0111,0,1,0000,1,1,1,1
8246,0002,0011,0001,1000,0,1,0000,1,1,1,1
8256,0002,0011,0001,1001,0,1,0000,1,1,1,1
8266,0002,0011,0001,1010,0,1,0000,1,1,1,1
8276,0002,0011,0001,1011,0,1,0000,1,1,1,1
8286,0002,0011,0001,1100,0,1,0000,1,1,1,1
8296,0002,0011,0001,1101,0,1,0000,1,1,1,1
8306,0002,0011,0001,1110,0,1,0000,1,1,1,1
8316,0002,0011,0001,1111,0,1,0000,1,1,1,1
8326,0002,0011,0010,0000,0,1,0000,1,1,1,1
8336,0002,0011,0010,0001,0,1,0000,1,1,1,1
8346,0002,0011,0010,0010,0,1,0000,1,1,1,1
8356,0002,0011,0010,0011,0,1,0000,1,1,1,1
8366,0002,0011,0010,0100,0,1,0000,1,1,1,1
8376,0002,0011,0010,0101,0,1,0000,1,1,1,1
8386,0002,0011,0010,0110,0,1,0000,1,1,1,1
8396,0002,0011,0010,0111,0,1,0000,1,1,1,1
8406,0002,0011,0010,1000,0,1,0000,1,1,1,1
8416,0002,0011,0010,1001,0,1,0000,1,1,1,1
8426,0002,0011,0010,1010,0,1,0000,1,1,1,1
8436,0002,0011,0010,1011,0,1,0000,1,1,1,1
8446,0002,0011,0010,1100,0,1,0000,1,1,1,1
8456,0002,0011,0010,1101,0,1,0000,1,1,1,1
8466,0002,0011,0010,1110,0,1,0000,1,1,1,1
8476,0002,0011,0010,1111,0,1,0000,1,1,1,1
8486,0002,0011,0011,0000,0,1,0000,1,1,1,1
8496,0002,0011,0011,0001,0,1,0000,1,1,1,1
8506,0002,0011,0011,0010,0,1,0000,1,1,1,1
8516,0002,0011,0011,0011,0,1,0000,1,1,1,1
8526,0002,0011,0011,0100,0,1,0000,1,1,1,1
8536,0002,0011,0011,0101,0,1,0000,1,1,1,1
8546,0002,0011,0011,0110,0,1,0000,1,1,1,1
8556,0002,0011,0011,0111,0,1,0000,1,1,1,1
8566,0002,0011,0011,1000,0,1,0000,1,1,1,1
8576,0002,0011,0011,1001,0,1,0000,1,1,1,1
8586,0002,0011,0011,1010,0,1,0000,1,1,1,1
8596,0002,0011,0011,1011,0,1,0000,1,1,1,1
8606,0002,0011,0011,1100,0,1,0000,1,1,1,1
8616,0002,0011,0011,1101,0,1,0000,1,1,1,1
8626,0002,0011,0011,1110,0,1,0000,1,1,1,1
8636,0002,0011,0011,1111,0,1,0000,1,1,1,1
8646,0002,0011,0100,0000,0,1,0000,1,1,1,1
8656,0002,0011,0100,0001,0,1,0000,1,1,1,1
8666,0002,0011,0100,0010,0,1,0000,1,1,1,1
8676,0002,0011,0100,0011,0,1,0000,1,1,1,1
8686,0002,0011,0100,0100,0,1,0000,1,1,1,1
8696,0002,0011,0100,0101,0,1,0000,1,1,1,1
8706,0002,0011,0100,0110,0,1,0000,1,1,1,1
8716,0002,0011,0100,0111,0,1,0000,1,1,1,1
8726,0002,0011,0100,1000,0,1,0000,1,1,1,1
8736,0002,0011,0100,1001,0,1,0000,1,1,1,1
8746,0002,0011,0100,1010,0,1,0000,1,1,1,1
8756,0002,0011,0100,1011,0,1,0000,1,1,1,1
8766,0002,0011,0100,1100,0,1,0000,1,1,1,1
8776,0002,0011,0100,1101,0,1,0000,1,1,1,1
8786,0002,0011,0100,1110,0,1,0000,1,1,1,1
8796,0002,0011,0100,1111,0,1,0000,1,1,1,1
8806,0002,0011,0101,0000,0,1,0000,1,1,1,1
8816,0002,0011,0101,0001,0,1,0000,1,1,1,1
8826,0002,0011,0101,0010,0,1,0000,1,1,1,1
8836,0002,0011,0101,0011,0,1,0000,1,1,1,1
8846,0002,0011,0101,0100,0,1,0000,1,1,1,1
8856,0002,0011,0101,0101,0,1,0000,1,1,1,1
8866,0002,0011,0101,0110,0,1,0000,1,1,1,1
8876,0002,0011,0101,0111,0,1,0000,1,1,1,1
8886,0002,0011,0101,1000,0,1,0000,1,1,1,1
8896,0002,0011,0101,1001,0,1,0000,1,1,1,1
8906,0002,0011,0101,1010,0,1,0000,1,1,1,1
8916,0002,0011,0101,1011,0,1,0000,1,1,1,1
8926,0002,0011,0101,1100,0,1,0000,1,1,1,1
8936,0002,0011,0101,1101,0,1,0000,1,1,1,1
8946,0002,0011,0101,1110,0,1,0000,1,1,1,1
8956,0002,0011,0101,1111,0,1,0000,1,1,1,1
8966,0002,0011,0110,0000,0,1,0000,1,1,1,1
8976,0002,0011,0110,0001,0,1,0000,1,1,1,1
8986,0002,0011,0110,0010,0,1,0000,1,1,1,1
8996,0002,0011,0110,0011,0,1,0000,1,1,1,1
9006,0002,0011,0110,0100,0,1,0000,1,1,1,1
9016,0002,0011,0110,0101,0,1,0000,1,1,1,1
9026,0002,0011,0110,0110,0,1,0000,1,1,1,1
9036,0002,0011,0110,0111,0,1,0000,1,1,1,1
9046,0002,0011,0110,1000,0,1,0000,1,1,1,1
9056,0002,0011,0110,1001,0,1,0000,1,1,1,1
9066,0002,0011,0110,1010,0,1,0000,1,1,1,1
9076,0002,0011,0110,1011,0,1,0000,1,1,1,1
9086,0002,0011,0110,1100,0,1,0000,1,1,1,1
9096,0002,0011,0110,1101,0,1,0000,1,1,1,1
9106,0002,0011,0110,1110,0,1,0000,1,1,1,1
9116,0002,0011,0110,1111,0,1,0000,1,1,1,1
9126,0002,0011,0111,0000,0,1,0000,1,1,1,1
9136,0002,0011,0111,0001,0,1,0000,1,1,1,1
9146,0002,0011,0111,0010,0,1,0000,1,1,1,1
9156,0002,0011,0111,0011,0,1,0000,1,1,1,1
9166,0002,0011,0111,0100,0,1,0000,1,1,1,1
9176,0002,0011,0111,0101,0,1,0000,1,1,1,1
9186,0002,0011,0111,0110,0,1,0000,1,1,1,1
9196,0002,0011,0111,0111,0,1,0000,1,1,1,1
9206,0002,0011,0111,1000,0,1,0000,1,1,1,1
9216,0002,0011,0111,1001,0,1,0000,1,1,1,1
9226,0002,0011,0111,1010,0,1,0000,1,1,1,1
9236,0002,0011,0111,1011,0,1,0000,1,1,1,1
9246,0002,0011,0111,1100,0,1,0000,1,1,1,1
9256,0002,0011,0111,1101,0,1,0000,1,1,1,1
9266,0002,0011,0111,1110,0,1,0000,1,1,1,1
9276,0002,0011,0111,1111,0,1,0000,1,1,1,1
9286,0002,0011,1000,0000,0,1,0000,1,1,1,1
9296,0002,0011,1000,0001,0,1,0000,1,1,1,1
9306,0002,0011,1000,0010,0,1,0000,1,1,1,1
